date,DBC,EEM,EFA,GLD,IEF,IWM,LQD,SGOV,SPY,TIP,TLT
1990-01-01,100.56889696838869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990-01-02,102.55822103310395,NA,NA,NA,NA,100,100,100.02991944596806,100,NA,100
1990-01-03,103.80010561139012,NA,NA,NA,NA,100.44722120917426,99.75758620917597,100.06006872073337,99.73711549465811,NA,99.69790137205271
1990-01-04,102.3913621359541,NA,NA,NA,NA,100.08944424183484,99.75758620917597,100.09004297137179,98.91943758326211,NA,99.69790137205271
1990-01-05,100.53524460531172,NA,NA,NA,NA,99.99999999999997,99.63642305848299,100.11984194975547,97.95558677101593,NA,99.49653840243376
1990-01-08,98.38742760205466,NA,NA,NA,NA,99.99999999999997,99.51517241835194,100.14964979994186,98.42291732251014,NA,99.19441268772702
1990-01-09,98.63937993400079,NA,NA,NA,NA,99.91056681294721,99.51517241835194,100.17950340361479,97.25464408038127,NA,99.19441268772702
1990-01-10,100.39105922344575,NA,NA,NA,NA,99.10555758165144,99.39399954661029,100.20918142207171,96.61219888961023,NA,99.19441268772702
1990-01-11,100.79868171934349,NA,NA,NA,NA,99.1950018234863,99.39399954661029,100.23905277152265,96.96267023492754,NA,99.0935957691204
1990-01-12,100.54425789469586,NA,NA,NA,NA,97.04827369075727,99.15164408207832,100.26871150235948,94.56780927689577,NA,98.59014320047397
1990-01-15,99.57885793824597,NA,NA,NA,NA,96.33271975607843,99.03032539460654,100.29837900862155,93.77919118527457,NA,98.38877120193521
1990-01-16,98.65743376104979,NA,NA,NA,NA,96.42218610747744,98.66665124260278,100.32860919778888,94.80136827942957,NA,97.88528251760954
1990-01-17,97.79413458517917,NA,NA,NA,NA,96.51161929453022,98.66665124260278,100.35914368974265,93.89602677518182,NA,97.88528251760954
1990-01-18,98.2380694655,NA,NA,NA,NA,95.97496489830317,98.06069939445644,100.38994566702712,94.100514149806,NA,96.97886925781015
1990-01-19,98.95250318318827,NA,NA,NA,NA,96.51161929453022,98.06069939445644,100.42060953464483,94.36333371040642,NA,97.38169451516596
1990-01-22,97.7568346346915,NA,NA,NA,NA,95.16993355744322,98.30305485898842,100.45124585785759,91.93921809837545,NA,97.280994972516865
1990-01-23,97.54508971842533,NA,NA,NA,NA,94.72273445783311,98.18187226619808,100.48166992483954,92.28972486809721,NA,96.6767254852638
1990-01-24,97.34649835732628,NA,NA,NA,NA,93.4704155791064,97.57576488127295,100.51210320647922,91.93921809837545,NA,96.37464491515614
