date,cpi,corecpi,pce,corepce,mediancpi,trimmedmeancpi,trimmedmeanpce,medianpce
1947-06-01,5.83790503956692,,3.22244169435104,,,,,
1947-09-01,9.01283937458077,,7.6620871741079,,,,,
1947-12-01,11.8135255856539,,10.3576948337617,,,,,
1948-03-01,8.74823983020569,,4.51453576462277,,,,,
1948-06-01,6.53393064832368,,4.19552775832042,,,,,
1948-09-01,6.89554832836552,,6.2589538271643,,,,,
1948-12-01,-3.61172832600106,,-1.26241119790194,,,,,
1949-03-01,-3.75187362079652,,-3.11235650104664,,,,,
1949-06-01,-0.444752612070831,,-2.41469522737858,,,,,
1949-09-01,-3.30322362320439,,-2.30261398460406,,,,,
1949-12-01,-0.952307484167891,,-0.324096314391431,,,,,
1950-03-01,-1.23403374754383,,-0.647928539437614,,,,,
1950-06-01,3.08769342771933,,1.93302352021376,,,,,
1950-09-01,7.55426273859467,,8.61747636547658,,,,,
1950-12-01,8.34731358052019,,7.32811175612129,,,,,
1951-03-01,17.2703679994787,,13.330120312999,,,,,
1951-06-01,3.94871532215311,,3.2393474361134,,,,,
1951-09-01,-0.2053914598379,,0.540295934543478,,,,,
